ID,Year,Location,Question,Value,Sample_Size,Total,Age,Education,Gender,Income,Race/Ethnicity
62227,2012,Hawaii,Percent of adults aged 18 years and older who have obesity,19.7,2310.0,,,,,,Non-Hispanic White
62228,2013,Louisiana,Percent of adults aged 18 years and older who have obesity,,,,,,,,Other
62234,2014,Nebraska,Percent of adults aged 18 years and older who have obesity,31.3,3253.0,,,,,"$35,000 - $49,999",
62236,2013,Florida,Percent of adults aged 18 years and older who have obesity,12.3,1284.0,,18 - 24,,,,
62255,2012,Wyoming,Percent of adults aged 18 years and older who have obesity,22.2,623.0,,,,,"$25,000 - $34,999",
62256,2013,New Mexico,Percent of adults aged 18 years and older who have obesity,26.7,2515.0,,,High school graduate,,,
62259,2015,Arizona,Percent of adults aged 18 years and older who have obesity,30.3,2181.0,,,Some college or technical school,,,
62275,2012,New York,Percent of adults aged 18 years and older who have obesity,25.1,607.0,,,,,,Hispanic
62286,2015,West Virginia,Percent of adults aged 18 years and older who have obesity,44.0,161.0,,,,,,Non-Hispanic Black
62291,2012,Florida,Percent of adults aged 18 years and older who have obesity,23.9,4285.0,,,,Female,,
62292,2012,Arkansas,Percent of adults aged 18 years and older who have obesity,,,,,,,,Hawaiian/Pacific Islander
62310,2013,Missouri,Percent of adults aged 18 years and older who have obesity,32.1,843.0,,,,,"$50,000 - $74,999",
62314,2015,Illinois,Percent of adults aged 18 years and older who have obesity,32.5,347.0,,,Less than high school,,,
62317,2011,North Carolina,Percent of adults aged 18 years and older who have obesity,27.9,1293.0,,,,,"$50,000 - $74,999",
62328,2013,Louisiana,Percent of adults aged 18 years and older who have obesity,40.3,622.0,,,,,"Less than $15,000",
62330,2011,Indiana,Percent of adults aged 18 years and older who have obesity,29.5,6518.0,,,,,,Non-Hispanic White
62335,2015,Rhode Island,Percent of adults aged 18 years and older who have obesity,22.5,89.0,,,,,,Other
62338,2011,Colorado,Percent of adults aged 18 years and older who have obesity,24.2,3252.0,,55 - 64,,,,
62342,2011,Michigan,Percent of adults aged 18 years and older who have obesity,30.5,1301.0,,,,,"$25,000 - $34,999",
62344,2014,Tennessee,Percent of adults aged 18 years and older who have obesity,31.2,4793.0,Total,,,,,
62346,2011,Indiana,Percent of adults aged 18 years and older who have obesity,,,,,,,,Asian
62347,2015,Kansas,Percent of adults aged 18 years and older who have obesity,40.5,365.0,,,,,,2 or more races
62357,2011,Texas,Percent of adults aged 18 years and older who have obesity,33.6,1859.0,,,Less than high school,,,
62359,2011,West Virginia,Percent of adults aged 18 years and older who have obesity,32.4,4656.0,,,,,,Non-Hispanic White
62363,2013,Michigan,Percent of adults aged 18 years and older who have obesity,25.5,4220.0,,,College graduate,,,
62372,2015,Maryland,Percent of adults aged 18 years and older who have obesity,21.4,5081.0,,,College graduate,,,
62387,2011,Minnesota,Percent of adults aged 18 years and older who have obesity,29.3,2042.0,,,,,"$35,000 - $49,999",
62398,2011,Wyoming,Percent of adults aged 18 years and older who have obesity,23.7,651.0,,,,,"$25,000 - $34,999",
62409,2014,New Jersey,Percent of adults aged 18 years and older who have obesity,32.6,2742.0,,55 - 64,,,,
62411,2012,Oklahoma,Percent of adults aged 18 years and older who have obesity,31.0,5822.0,,,,,,Non-Hispanic White
62412,2014,Massachusetts,Percent of adults aged 18 years and older who have obesity,25.1,5298.0,,65 or older,,,,
62422,2011,Minnesota,Percent of adults aged 18 years and older who have obesity,31.0,114.0,,,,,,2 or more races
62430,2011,North Carolina,Percent of adults aged 18 years and older who have obesity,,,,,,,,Hawaiian/Pacific Islander
62455,2013,Maine,Percent of adults aged 18 years and older who have obesity,30.1,858.0,,,,,"$25,000 - $34,999",
62470,2013,Michigan,Percent of adults aged 18 years and older who have obesity,37.0,1919.0,,,,,"$15,000 - $24,999",
62472,2012,Indiana,Percent of adults aged 18 years and older who have obesity,26.7,1125.0,,,,,Data not reported,
62475,2011,Maryland,Percent of adults aged 18 years and older who have obesity,31.9,1976.0,,45 - 54,,,,
62490,2012,Idaho,Percent of adults aged 18 years and older who have obesity,,,,,,,,Non-Hispanic Black
62491,2012,Oregon,Percent of adults aged 18 years and older who have obesity,27.4,2102.0,,,,Male,,
62495,2012,New Mexico,Percent of adults aged 18 years and older who have obesity,28.0,1659.0,,,,,"$15,000 - $24,999",
62515,2015,South Dakota,Percent of adults aged 18 years and older who have obesity,,,,,,,,Other
62518,2015,New York,Percent of adults aged 18 years and older who have obesity,24.5,7806.0,,,,,,Non-Hispanic White
62520,2013,Wisconsin,Percent of adults aged 18 years and older who have obesity,28.9,585.0,,,,,Data not reported,
62521,2014,Mississippi,Percent of adults aged 18 years and older who have obesity,37.7,1253.0,,,High school graduate,,,
62522,2013,Montana,Percent of adults aged 18 years and older who have obesity,25.4,1026.0,,25 - 34,,,,
62528,2012,Oregon,Percent of adults aged 18 years and older who have obesity,19.3,1983.0,,,College graduate,,,
62532,2011,Missouri,Percent of adults aged 18 years and older who have obesity,30.3,6095.0,Total,,,,,
62546,2015,Delaware,Percent of adults aged 18 years and older who have obesity,33.4,801.0,,55 - 64,,,,
62558,2012,New York,Percent of adults aged 18 years and older who have obesity,12.7,403.0,,18 - 24,,,,
62566,2011,West Virginia,Percent of adults aged 18 years and older who have obesity,24.9,748.0,,,,,Data not reported,
62568,2011,Oklahoma,Percent of adults aged 18 years and older who have obesity,33.2,1174.0,,,,,"Less than $15,000",
62575,2012,Colorado,Percent of adults aged 18 years and older who have obesity,,,,,,,,Hawaiian/Pacific Islander
62577,2015,Nebraska,Percent of adults aged 18 years and older who have obesity,33.0,130.0,,,,,,2 or more races
62582,2011,New Mexico,Percent of adults aged 18 years and older who have obesity,31.9,1014.0,,,Less than high school,,,
62583,2015,Virginia,Percent of adults aged 18 years and older who have obesity,29.7,4523.0,,,,Female,,
62584,2012,Michigan,Percent of adults aged 18 years and older who have obesity,32.4,3005.0,,,Some college or technical school,,,
62585,2012,Kansas,Percent of adults aged 18 years and older who have obesity,35.1,90.0,,,,,,American Indian/Alaska Native
62589,2013,Kansas,Percent of adults aged 18 years and older who have obesity,33.6,3424.0,,,,,"$15,000 - $24,999",
62590,2015,Missouri,Percent of adults aged 18 years and older who have obesity,29.4,2606.0,,65 or older,,,,
62598,2013,North Carolina,Percent of adults aged 18 years and older who have obesity,25.2,1523.0,,,,,Data not reported,
62600,2013,Wyoming,Percent of adults aged 18 years and older who have obesity,29.6,488.0,,,,,"Less than $15,000",
62602,2013,Indiana,Percent of adults aged 18 years and older who have obesity,30.6,8515.0,,,,,,Non-Hispanic White
62608,2012,Michigan,Percent of adults aged 18 years and older who have obesity,29.9,7628.0,,,,,,Non-Hispanic White
62610,2013,North Carolina,Percent of adults aged 18 years and older who have obesity,22.0,369.0,,,,,,Hispanic
62611,2011,Montana,Percent of adults aged 18 years and older who have obesity,31.2,1099.0,,,,,"Less than $15,000",
62617,2013,Louisiana,Percent of adults aged 18 years and older who have obesity,27.1,788.0,,,,,Data not reported,
62631,2014,New Hampshire,Percent of adults aged 18 years and older who have obesity,31.0,700.0,,,,,"$35,000 - $49,999",
62632,2013,Indiana,Percent of adults aged 18 years and older who have obesity,31.8,9770.0,Total,,,,,
62647,2015,North Carolina,Percent of adults aged 18 years and older who have obesity,22.3,2055.0,,,College graduate,,,
62650,2014,Alabama,Percent of adults aged 18 years and older who have obesity,34.8,995.0,,,Less than high school,,,
62655,2015,Montana,Percent of adults aged 18 years and older who have obesity,31.2,94.0,,,,,,2 or more races
62658,2014,Rhode Island,Percent of adults aged 18 years and older who have obesity,27.9,406.0,,,,,,Hispanic
62668,2011,District of Columbia,Percent of adults aged 18 years and older who have obesity,32.2,64.0,,,,,,2 or more races
62674,2014,Hawaii,Percent of adults aged 18 years and older who have obesity,28.0,843.0,,35 - 44,,,,
62678,2011,South Carolina,Percent of adults aged 18 years and older who have obesity,36.4,1761.0,,,,,"Less than $15,000",
62681,2014,Indiana,Percent of adults aged 18 years and older who have obesity,30.8,285.0,,,,,,Hispanic
62693,2011,Nevada,Percent of adults aged 18 years and older who have obesity,59.2,55.0,,,,,,American Indian/Alaska Native
62696,2015,District of Columbia,Percent of adults aged 18 years and older who have obesity,33.7,541.0,,45 - 54,,,,
62703,2011,Montana,Percent of adults aged 18 years and older who have obesity,25.8,4367.0,,,,Male,,
62710,2012,Washington,Percent of adults aged 18 years and older who have obesity,20.2,6056.0,,,College graduate,,,
62724,2013,Connecticut,Percent of adults aged 18 years and older who have obesity,32.5,609.0,,,,,,Non-Hispanic Black
62725,2011,Vermont,Percent of adults aged 18 years and older who have obesity,37.6,64.0,,,,,,2 or more races
62732,2012,Kansas,Percent of adults aged 18 years and older who have obesity,30.8,1691.0,,,,,"$50,000 - $74,999",
62735,2015,Oregon,Percent of adults aged 18 years and older who have obesity,30.0,4144.0,,,,,,Non-Hispanic White
62738,2015,Minnesota,Percent of adults aged 18 years and older who have obesity,28.8,3800.0,,,High school graduate,,,
62739,2012,Alabama,Percent of adults aged 18 years and older who have obesity,35.2,1180.0,,,Less than high school,,,
62740,2015,Massachusetts,Percent of adults aged 18 years and older who have obesity,23.7,59.0,,,,,,Other
62741,2011,Michigan,Percent of adults aged 18 years and older who have obesity,41.0,1257.0,,,,,,Non-Hispanic Black
62743,2012,Tennessee,Percent of adults aged 18 years and older who have obesity,33.3,651.0,,,,,"$25,000 - $34,999",
62748,2015,New Mexico,Percent of adults aged 18 years and older who have obesity,22.8,1285.0,,,,,"$75,000 or greater",
62754,2011,Maine,Percent of adults aged 18 years and older who have obesity,30.3,123.0,,,,,,Hispanic
62765,2013,District of Columbia,Percent of adults aged 18 years and older who have obesity,20.7,568.0,,,,,Data not reported,
62766,2015,Utah,Percent of adults aged 18 years and older who have obesity,24.9,5096.0,,,,Male,,
62773,2012,Nevada,Percent of adults aged 18 years and older who have obesity,28.8,688.0,,,,,"$50,000 - $74,999",
62774,2014,Colorado,Percent of adults aged 18 years and older who have obesity,20.7,6867.0,,,,Female,,
62781,2013,Pennsylvania,Percent of adults aged 18 years and older who have obesity,33.1,2479.0,,,Some college or technical school,,,
62802,2015,Maryland,Percent of adults aged 18 years and older who have obesity,29.2,1111.0,,,,,"$15,000 - $24,999",
62804,2015,Nevada,Percent of adults aged 18 years and older who have obesity,31.9,253.0,,,,,"$25,000 - $34,999",
62818,2011,Oklahoma,Percent of adults aged 18 years and older who have obesity,,,,,,,,Hawaiian/Pacific Islander
62823,2011,South Carolina,Percent of adults aged 18 years and older who have obesity,32.1,1289.0,,,,,"$25,000 - $34,999",
62824,2011,Hawaii,Percent of adults aged 18 years and older who have obesity,26.8,497.0,,,,,,Hispanic
62833,2013,South Carolina,Percent of adults aged 18 years and older who have obesity,27.6,6764.0,,,,,,Non-Hispanic White
62835,2013,Arkansas,Percent of adults aged 18 years and older who have obesity,33.0,561.0,,,,,"$50,000 - $74,999",
62838,2011,New Jersey,Percent of adults aged 18 years and older who have obesity,26.6,1203.0,,,,,"$25,000 - $34,999",
62857,2012,Missouri,Percent of adults aged 18 years and older who have obesity,,,,,,,,Asian
62859,2015,Maine,Percent of adults aged 18 years and older who have obesity,27.5,64.0,,,,,,Hispanic
62865,2013,New Hampshire,Percent of adults aged 18 years and older who have obesity,25.5,2079.0,,65 or older,,,,
62867,2011,Georgia,Percent of adults aged 18 years and older who have obesity,15.0,312.0,,18 - 24,,,,
62875,2014,Tennessee,Percent of adults aged 18 years and older who have obesity,38.0,1107.0,,55 - 64,,,,
62881,2011,Iowa,Percent of adults aged 18 years and older who have obesity,27.8,109.0,,,,,,Non-Hispanic Black
62883,2014,Michigan,Percent of adults aged 18 years and older who have obesity,27.5,2107.0,,,,,"$75,000 or greater",
62895,2014,Vermont,Percent of adults aged 18 years and older who have obesity,25.8,592.0,,,,,"$25,000 - $34,999",
62908,2012,Hawaii,Percent of adults aged 18 years and older who have obesity,27.4,298.0,,,Less than high school,,,
62910,2013,Maryland,Percent of adults aged 18 years and older who have obesity,10.7,261.0,,,,,,Asian
62912,2013,Texas,Percent of adults aged 18 years and older who have obesity,30.9,10085.0,Total,,,,,
62915,2014,Florida,Percent of adults aged 18 years and older who have obesity,27.4,2400.0,,,High school graduate,,,
62923,2012,New Mexico,Percent of adults aged 18 years and older who have obesity,27.1,934.0,,,,,"$25,000 - $34,999",
62933,2013,Missouri,Percent of adults aged 18 years and older who have obesity,26.7,2564.0,,65 or older,,,,
62934,2015,Alabama,Percent of adults aged 18 years and older who have obesity,31.2,1298.0,,,,,Data not reported,
62939,2014,Iowa,Percent of adults aged 18 years and older who have obesity,30.8,1138.0,,,,,"$50,000 - $74,999",
62945,2012,Texas,Percent of adults aged 18 years and older who have obesity,25.2,5091.0,,,,,,Non-Hispanic White
62950,2014,Texas,Percent of adults aged 18 years and older who have obesity,30.7,4957.0,,65 or older,,,,
62953,2011,Oregon,Percent of adults aged 18 years and older who have obesity,22.9,1332.0,,,,,"$75,000 or greater",
62955,2013,Tennessee,Percent of adults aged 18 years and older who have obesity,40.3,620.0,,35 - 44,,,,
62958,2015,Rhode Island,Percent of adults aged 18 years and older who have obesity,32.1,462.0,,,Less than high school,,,
62960,2015,Vermont,Percent of adults aged 18 years and older who have obesity,,,,,,,,Non-Hispanic Black
62964,2015,Minnesota,Percent of adults aged 18 years and older who have obesity,29.4,311.0,,,,,,Hispanic
62968,2013,Kansas,Percent of adults aged 18 years and older who have obesity,,,,,,,,Hawaiian/Pacific Islander
62969,2014,Rhode Island,Percent of adults aged 18 years and older who have obesity,30.8,1555.0,,,High school graduate,,,
62973,2014,Wyoming,Percent of adults aged 18 years and older who have obesity,25.2,2061.0,,,College graduate,,,
62980,2013,Wisconsin,Percent of adults aged 18 years and older who have obesity,,,,,,,,Asian
62985,2014,Iowa,Percent of adults aged 18 years and older who have obesity,34.7,828.0,,,,,"$25,000 - $34,999",
62988,2011,Alabama,Percent of adults aged 18 years and older who have obesity,40.1,1878.0,,,,,,Non-Hispanic Black
62996,2014,Arkansas,Percent of adults aged 18 years and older who have obesity,29.2,2267.0,,65 or older,,,,
62997,2011,Wisconsin,Percent of adults aged 18 years and older who have obesity,37.1,361.0,,,,,"Less than $15,000",
63006,2012,Alabama,Percent of adults aged 18 years and older who have obesity,,,,,,,,Hawaiian/Pacific Islander
63008,2014,Tennessee,Percent of adults aged 18 years and older who have obesity,39.3,769.0,,45 - 54,,,,
